,Semester,Days,S1,S2,Pair,Return,Converged
435,6,2,JCI,1436513D,JCI-1436513D,1.000050363185273,True
436,6,8,JCI,1436513D,JCI-1436513D,1.000014680268547,True
437,6,4,JCI,1436513D,JCI-1436513D,1.0000373223208057,True
438,6,6,JCI,1436513D,JCI-1436513D,1.0000349474452117,True
439,6,2,JCI,1436513D,JCI-1436513D,1.0000548515931662,True
440,6,3,JCI,1436513D,JCI-1436513D,1.0000240272635892,True
441,6,6,JCI,1436513D,JCI-1436513D,1.000057339491199,True
442,6,2,JCI,1436513D,JCI-1436513D,1.0000398309445857,True
443,6,2,JCI,1436513D,JCI-1436513D,1.0000167232843153,True
444,6,3,JCI,1436513D,JCI-1436513D,1.0000216426944113,True
445,6,18,MMM,WYE,MMM-WYE,0.95,False
446,6,7,MMM,WYE,MMM-WYE,1.0189119183827842,True
447,6,19,MMM,WYE,MMM-WYE,0.95,False
448,6,8,ED,PEG,ED-PEG,0.95,False
449,6,16,GPC,2218Q,GPC-2218Q,0.95,False
450,6,13,GPC,2218Q,GPC-2218Q,0.9875413886598609,False
451,6,95,1005945D,45200Q,1005945D-45200Q,0.95,False
452,6,18,D,UCM,D-UCM,1.0382173253273632,True
453,6,4,D,UCM,D-UCM,1.0345368963720734,True
454,6,21,D,UCM,D-UCM,0.95,False
455,6,5,D,UCM,D-UCM,1.0342106643314088,True
456,6,10,D,UCM,D-UCM,0.9734075414989319,False
457,6,7,SLB,300583Q,SLB-300583Q,1.0384920389401617,True
458,6,3,SLB,300583Q,SLB-300583Q,1.028338298611699,True
459,6,3,SLB,300583Q,SLB-300583Q,1.02550241689832,True
460,6,39,SLB,300583Q,SLB-300583Q,1.0186477866613488,True
461,6,28,SLB,300583Q,SLB-300583Q,0.95,False
462,6,12,USW,571300Q,USW-571300Q,1.0498160867124957,True
463,6,10,USW,571300Q,USW-571300Q,1.0214539708017052,True
464,6,7,USW,571300Q,USW-571300Q,1.0314153740620042,True
465,6,21,USW,571300Q,USW-571300Q,0.95,False
466,6,35,PEG,UEP,PEG-UEP,0.95,False
467,6,49,PPW,SO,PPW-SO,1.0218963665655554,True
468,6,19,PPW,SO,PPW-SO,1.0427073107519789,True
469,6,9,PPW,SO,PPW-SO,1.0267807631656605,True
470,6,4,PPW,SO,PPW-SO,1.0264863690587944,True
471,6,4,PPW,SO,PPW-SO,1.0247684306853544,True
472,6,18,PPW,SO,PPW-SO,1.0137666104708873,False
473,6,14,AEP,UEP,AEP-UEP,1.032801470173277,True
474,6,2,DUK,SO,DUK-SO,1.0234575633849383,True
475,6,31,DUK,SO,DUK-SO,0.95,False
476,6,3,1005945D,0961514D,1005945D-0961514D,1.0322924147217776,True
477,6,42,1005945D,0961514D,1005945D-0961514D,1.0280336612895216,True
478,6,61,1005945D,0961514D,1005945D-0961514D,0.9800743470657803,False
479,6,40,9876566D,653707Q,9876566D-653707Q,0.95,False
480,6,19,9876566D,653707Q,9876566D-653707Q,0.9923524266528181,False
481,6,13,ED,0961514D,ED-0961514D,1.0361896276161675,True
482,6,13,ED,0961514D,ED-0961514D,0.95,False
483,6,9,PEG,0961514D,PEG-0961514D,1.0761733008465215,True
484,6,3,PEG,0961514D,PEG-0961514D,1.0393109634912465,True
485,6,79,PEG,0961514D,PEG-0961514D,1.0050450266884352,False
486,6,22,1005945D,DTE,1005945D-DTE,1.0312435415469563,True
487,6,9,1005945D,DTE,1005945D-DTE,1.0506984649587023,True
488,6,46,DUK,UCM,DUK-UCM,0.95,False
489,6,34,1005945D,TXU,1005945D-TXU,0.95,False
490,6,4,KO,MMM,KO-MMM,1.035471561705751,True
491,6,7,KO,MMM,KO-MMM,1.0398133422122593,True
492,6,6,KO,MMM,KO-MMM,1.0350653672499583,True
493,6,4,KO,MMM,KO-MMM,1.0396487917642956,True
494,6,9,KO,MMM,KO-MMM,0.95,False
495,7,3,JCI,1436513D,JCI-1436513D,1.000036136049507,True
496,7,2,JCI,1436513D,JCI-1436513D,1.0000214894525548,True
497,7,11,JCI,1436513D,JCI-1436513D,1.0000340381729307,True
498,7,6,JCI,1436513D,JCI-1436513D,1.000033959378224,True
499,7,6,JCI,1436513D,JCI-1436513D,1.0000197670739701,True
500,7,4,JCI,1436513D,JCI-1436513D,1.0000328834374357,True
501,7,3,JCI,1436513D,JCI-1436513D,1.0000481678173578,True
502,7,2,JCI,1436513D,JCI-1436513D,1.000021364931679,True
503,7,6,JCI,1436513D,JCI-1436513D,1.0000533420780862,True
504,7,8,JCI,1436513D,JCI-1436513D,1.0000350074435462,True
505,7,2,JCI,1436513D,JCI-1436513D,1.0000391794894965,True
506,7,2,JCI,1436513D,JCI-1436513D,1.000023835716905,True
507,7,2,JCI,1436513D,JCI-1436513D,1.0000434912362135,True
508,7,4,JCI,1436513D,JCI-1436513D,1.0000457489721553,True
509,7,3,JCI,1436513D,JCI-1436513D,1.0000229602004302,True
510,7,2,JCI,1436513D,JCI-1436513D,1.0000408476610883,True
511,7,3,JCI,1436513D,JCI-1436513D,1.0000134275240307,True
512,7,6,JCI,1436513D,JCI-1436513D,1.0000232265332711,True
513,7,4,JCI,1436513D,JCI-1436513D,1.0000207478089773,True
514,7,4,JCI,1436513D,JCI-1436513D,1.0000207907953802,True
515,7,8,0961514D,UEP,0961514D-UEP,1.0177475263549374,True
516,7,20,0961514D,UEP,0961514D-UEP,1.0291369534156058,True
517,7,31,0961514D,UEP,0961514D-UEP,0.95,False
518,7,4,AEP,NEE,AEP-NEE,1.0256222295602557,True
519,7,20,AEP,NEE,AEP-NEE,0.95,False
520,7,31,PCH,CNRG,PCH-CNRG,0.95,False
521,7,12,PCH,CNRG,PCH-CNRG,1.044057728294412,True
522,7,19,PCH,CNRG,PCH-CNRG,0.9974711354250575,False
523,7,5,DTE,UEP,DTE-UEP,1.0308000398818173,True
524,7,51,DTE,UEP,DTE-UEP,0.95,False
525,7,33,DUK,UEP,DUK-UEP,1.0232377489214584,True
526,7,4,DUK,UEP,DUK-UEP,1.022855694212462,True
527,7,21,SO,DTE,SO-DTE,1.0279016230995537,True
528,7,5,SO,DTE,SO-DTE,1.0384448762523688,True
529,7,12,SO,DTE,SO-DTE,1.0235650820241091,True
530,7,2,SO,DTE,SO-DTE,1.0347419525698471,True
531,7,4,3277Q,TXT,3277Q-TXT,1.0221721238684496,True
532,7,5,3277Q,TXT,3277Q-TXT,1.0291816609417401,True
533,7,25,3277Q,TXT,3277Q-TXT,1.05001562105975,True
534,7,5,3277Q,TXT,3277Q-TXT,1.0189862763674757,True
535,7,13,3277Q,TXT,3277Q-TXT,0.9970024072001027,False
536,7,2,ECL,2972Q,ECL-2972Q,1.0404513454766071,True
537,7,9,ECL,2972Q,ECL-2972Q,1.0614870733077155,True
538,7,3,ECL,2972Q,ECL-2972Q,1.0228899217240313,True
539,7,4,ECL,2972Q,ECL-2972Q,1.0261356665745662,True
540,7,4,ECL,2972Q,ECL-2972Q,1.0522136761185052,True
541,7,2,ECL,2972Q,ECL-2972Q,1.0332586310494982,True
542,7,20,ECL,2972Q,ECL-2972Q,1.0233666797211676,True
543,7,17,ECL,2972Q,ECL-2972Q,1.0330223407432313,True
544,7,28,DUK,0961514D,DUK-0961514D,1.0389560073683433,True
545,7,13,DUK,0961514D,DUK-0961514D,1.0264984513913846,True
546,7,8,DUK,0961514D,DUK-0961514D,1.025196186000412,True
547,7,17,DUK,0961514D,DUK-0961514D,1.0223623716204477,True
548,7,24,DUK,0961514D,DUK-0961514D,0.9754100113921562,False
549,7,17,MMM,PAS,MMM-PAS,0.95,False
550,7,22,MMM,PAS,MMM-PAS,1.031523354034239,True
551,7,6,MMM,PAS,MMM-PAS,1.0452612782161539,True
552,7,7,MMM,PAS,MMM-PAS,0.95,False
553,7,11,MMM,896661Q,MMM-896661Q,1.0270659148498398,True
554,7,21,MMM,896661Q,MMM-896661Q,1.0271890906181549,True
555,7,12,MMM,896661Q,MMM-896661Q,1.0367783979905163,True
556,7,35,MMM,896661Q,MMM-896661Q,1.0220842424049381,True
557,7,7,MMM,896661Q,MMM-896661Q,0.95,False
558,7,3,CEG,UEP,CEG-UEP,1.0305055808204038,True
559,7,4,CEG,UEP,CEG-UEP,1.0283164513929488,True
560,7,5,CEG,UEP,CEG-UEP,1.0208485578987083,True
561,7,26,CEG,UEP,CEG-UEP,1.0340767976318714,True
562,7,4,CEG,DTE,CEG-DTE,1.0248431866952168,True
563,7,8,CEG,DTE,CEG-DTE,1.023074908645245,True
564,7,4,CEG,DTE,CEG-DTE,1.0469926251606378,True
565,7,9,CEG,DTE,CEG-DTE,1.0394495831885018,True
566,7,17,CEG,DTE,CEG-DTE,1.0155581917306067,False
567,7,7,SHW,DTE,SHW-DTE,1.0277878264836675,True
568,7,14,SHW,DTE,SHW-DTE,0.95,False
569,7,8,SHW,DTE,SHW-DTE,1.0569949088142774,True
570,7,10,SHW,DTE,SHW-DTE,1.02990074454247,True
571,7,6,SHW,DTE,SHW-DTE,1.0361175362131378,True
572,7,8,SHW,DTE,SHW-DTE,0.9801498167428141,False
573,7,5,3277Q,ECL,3277Q-ECL,1.0486220490382683,True
574,7,8,3277Q,ECL,3277Q-ECL,1.059599922891764,True
575,7,3,3277Q,ECL,3277Q-ECL,1.039525590863406,True
576,7,6,3277Q,ECL,3277Q-ECL,0.95,False
577,7,5,3277Q,ECL,3277Q-ECL,1.031629833061605,True
578,7,7,3277Q,ECL,3277Q-ECL,1.0361308282871344,True
579,7,23,DTE,0961514D,DTE-0961514D,1.0280630817809022,True
580,7,16,DTE,0961514D,DTE-0961514D,1.0202734926255546,True
581,7,2,DTE,0961514D,DTE-0961514D,1.0215195621513602,True
582,7,6,DTE,0961514D,DTE-0961514D,1.0258041696214926,True
583,8,3,JCI,1436513D,JCI-1436513D,1.0000315443298635,True
584,8,7,JCI,1436513D,JCI-1436513D,1.0000425046790786,True
585,8,2,JCI,1436513D,JCI-1436513D,1.0000203850402285,True
586,8,8,JCI,1436513D,JCI-1436513D,1.0000294721731624,True
587,8,3,JCI,1436513D,JCI-1436513D,1.0000266009767573,True
588,8,3,JCI,1436513D,JCI-1436513D,1.0000201719315018,True
589,8,2,JCI,1436513D,JCI-1436513D,1.0000197908416013,True
590,8,2,JCI,1436513D,JCI-1436513D,1.0000263514196006,True
591,8,3,JCI,1436513D,JCI-1436513D,1.0000193929625942,True
592,8,2,JCI,1436513D,JCI-1436513D,1.0000153006396804,True
593,8,4,JCI,1436513D,JCI-1436513D,1.000022655194849,True
594,8,2,JCI,1436513D,JCI-1436513D,1.000019962472799,True
595,8,4,JCI,1436513D,JCI-1436513D,1.000018214090901,True
596,8,2,JCI,1436513D,JCI-1436513D,1.0000268117247404,True
597,8,5,JCI,1436513D,JCI-1436513D,1.0000226283483205,True
598,8,10,JCI,1436513D,JCI-1436513D,1.0000199355053474,True
599,8,2,JCI,1436513D,JCI-1436513D,1.000022863257908,True
600,8,2,JCI,1436513D,JCI-1436513D,1.0000236655516086,True
601,8,6,JCI,1436513D,JCI-1436513D,1.0000265611065136,True
602,8,10,2196Q,2638Q,2196Q-2638Q,0.95,False
603,8,11,2196Q,2638Q,2196Q-2638Q,1.0437814834186594,True
604,8,3,2196Q,2638Q,2196Q-2638Q,1.0565458596576145,True
605,8,4,2196Q,2638Q,2196Q-2638Q,1.0411809094235074,True
606,8,20,2196Q,2638Q,2196Q-2638Q,0.9946876272924773,False
607,8,46,XEL,DUK,XEL-DUK,0.95,False
608,8,75,1005945D,45200Q,1005945D-45200Q,1.021929306880381,True
609,8,4,1005945D,45200Q,1005945D-45200Q,1.0303089395729197,True
610,8,4,1005945D,45200Q,1005945D-45200Q,1.0256435193744837,True
611,8,7,GIS,ADP,GIS-ADP,1.052741137831676,True
612,8,7,GIS,ADP,GIS-ADP,1.0206546750285435,True
613,8,4,GIS,ADP,GIS-ADP,1.0210639656490288,True
614,8,16,GIS,ADP,GIS-ADP,1.0343423242107248,True
615,8,2,GIS,ADP,GIS-ADP,1.0230824814645414,True
616,8,3,GIS,ADP,GIS-ADP,1.021964974278275,True
617,8,3,GIS,ADP,GIS-ADP,1.0231575335100287,True
618,8,6,GIS,ADP,GIS-ADP,0.95,False
619,8,3,GIS,ADP,GIS-ADP,1.048063980431442,True
620,8,4,300583Q,41018Q,300583Q-41018Q,1.0270479622790205,True
621,8,15,300583Q,41018Q,300583Q-41018Q,0.95,False
622,8,36,SLB,BHI,SLB-BHI,1.0420472659006357,True
623,8,25,SLB,BHI,SLB-BHI,0.95,False
624,8,4,SLB,BHI,SLB-BHI,1.01781068427491,True
625,8,4,SLB,BHI,SLB-BHI,1.0256972655564778,False
626,8,12,329556Q,210967Q,329556Q-210967Q,1.038918006157765,True
627,8,2,329556Q,210967Q,329556Q-210967Q,1.0434763583456175,True
628,8,23,329556Q,210967Q,329556Q-210967Q,0.95,False
629,8,6,329556Q,210967Q,329556Q-210967Q,0.95,False
630,8,3,3277Q,2223Q,3277Q-2223Q,1.036817713053984,True
631,8,3,3277Q,2223Q,3277Q-2223Q,1.0233380212327388,True
632,8,15,3277Q,2223Q,3277Q-2223Q,1.0218166922461982,True
633,8,2,3277Q,2223Q,3277Q-2223Q,1.0338035414151285,True
634,8,51,3277Q,2223Q,3277Q-2223Q,1.0327102535743653,False
635,8,3,VZ,2428Q,VZ-2428Q,1.0294932197485265,True
636,8,7,VZ,2428Q,VZ-2428Q,1.0984323066186286,True
637,8,2,VZ,2428Q,VZ-2428Q,1.0248889383548272,True
638,8,27,VZ,2428Q,VZ-2428Q,0.95,False
639,8,13,VZ,2428Q,VZ-2428Q,1.0261997294980016,True
640,8,5,VZ,2428Q,VZ-2428Q,0.95,False
641,8,3,VZ,2428Q,VZ-2428Q,1.0056066731544047,False
642,8,13,SHW,41018Q,SHW-41018Q,0.95,False
643,8,3,BLS,SAF,BLS-SAF,1.0270298687909991,True
644,8,30,BLS,SAF,BLS-SAF,1.0638410319453422,True
645,8,26,BLS,SAF,BLS-SAF,0.95,False
646,8,8,BLS,SAF,BLS-SAF,1.0240922611798464,True
647,8,6,BLS,SAF,BLS-SAF,0.95,False
648,8,14,RTN,STI,RTN-STI,0.95,False
649,8,2,RTN,STI,RTN-STI,1.020031419128755,True
650,8,26,RTN,STI,RTN-STI,1.0289893307756497,True
651,8,2,RTN,STI,RTN-STI,1.0458412077334414,True
652,8,3,RTN,STI,RTN-STI,1.0221019425923754,True
653,8,34,1005945D,DTE,1005945D-DTE,1.055759220808664,True
654,8,3,1005945D,DTE,1005945D-DTE,1.0227156188992192,True
655,8,4,1005945D,DTE,1005945D-DTE,1.0296194014752833,True
656,8,54,1005945D,DTE,1005945D-DTE,0.9782088554124038,False
657,8,14,MDP,41018Q,MDP-41018Q,1.0277246181690585,True
658,8,3,MDP,41018Q,MDP-41018Q,0.95,False
659,8,29,TGNA,GPC,TGNA-GPC,1.0299592705441858,True
660,8,6,TGNA,GPC,TGNA-GPC,1.0256041790699602,True
661,8,9,TGNA,GPC,TGNA-GPC,0.95,False
662,9,6,JCI,1436513D,JCI-1436513D,1.0000176757325259,True
663,9,46,JCI,1436513D,JCI-1436513D,1.0000275372136516,True
664,9,20,JCI,1436513D,JCI-1436513D,1.0000200682849134,True
665,9,3,JCI,1436513D,JCI-1436513D,1.0000275731532782,True
666,9,8,JCI,1436513D,JCI-1436513D,1.0000220459949478,True
667,9,2,JCI,1436513D,JCI-1436513D,1.0000393415064102,True
668,9,2,JCI,1436513D,JCI-1436513D,1.0000272361309013,True
669,9,3,JCI,1436513D,JCI-1436513D,1.0000119713515827,True
670,9,32,JCI,1436513D,JCI-1436513D,0.9999886747096167,False
671,9,54,D,UEP,D-UEP,1.0197652625150573,True
672,9,38,D,UEP,D-UEP,1.0360266378058278,True
673,9,23,D,UEP,D-UEP,0.9998911904391496,False
674,9,29,DUK,SO,DUK-SO,0.95,False
675,9,30,45200Q,EXC,45200Q-EXC,1.0483250816666727,True
676,9,13,45200Q,EXC,45200Q-EXC,0.95,False
677,9,7,AEP,TXU,AEP-TXU,1.0425265284891276,True
678,9,33,AEP,TXU,AEP-TXU,1.0183570184107562,True
679,9,3,AEP,TXU,AEP-TXU,1.023597106701981,True
680,9,3,AEP,TXU,AEP-TXU,1.0312183521677605,True
681,9,18,AEP,TXU,AEP-TXU,1.0180193633037105,True
682,9,4,AEP,TXU,AEP-TXU,1.0064144307383331,False
683,9,34,ED,EXC,ED-EXC,0.95,False
684,9,16,DUK,TXU,DUK-TXU,1.0574889815622952,True
685,9,21,DUK,TXU,DUK-TXU,1.0185031061982934,True
686,9,2,DUK,TXU,DUK-TXU,1.0163534794423594,True
687,9,8,DUK,TXU,DUK-TXU,1.0185855392095757,True
688,9,26,AEP,DUK,AEP-DUK,1.0269750141440668,True
689,9,17,AEP,DUK,AEP-DUK,1.032725685679218,True
690,9,12,AEP,DUK,AEP-DUK,1.0139365384532444,True
691,9,6,AEP,DUK,AEP-DUK,1.031251110311892,True
692,9,8,AEP,DUK,AEP-DUK,1.0162797899052505,True
693,9,10,AEP,DUK,AEP-DUK,1.0148685016002967,False
694,9,8,XEL,PPW,XEL-PPW,1.029401233987138,True
695,9,4,XEL,PPW,XEL-PPW,1.027690035031062,True
696,9,5,XEL,PPW,XEL-PPW,1.0256611419853132,True
697,9,4,XEL,PPW,XEL-PPW,1.027324864122641,True
698,9,20,XEL,PPW,XEL-PPW,1.0262119348223602,True
699,9,9,XEL,PPW,XEL-PPW,0.95,False
700,9,23,EXC,SO,EXC-SO,0.95,False
701,9,3,329556Q,3891289Q,329556Q-3891289Q,1.0304973753989295,True
702,9,20,329556Q,3891289Q,329556Q-3891289Q,1.0437328363319431,True
703,9,3,329556Q,3891289Q,329556Q-3891289Q,1.0453113929655973,True
704,9,11,329556Q,3891289Q,329556Q-3891289Q,1.0550161949584058,True
705,9,8,329556Q,3891289Q,329556Q-3891289Q,0.95,False
706,9,5,9876566D,134618Q,9876566D-134618Q,0.95,False
707,9,27,9876566D,134618Q,9876566D-134618Q,0.95,False
708,9,36,1005945D,ED,1005945D-ED,1.0186887454493392,True
709,9,3,1005945D,ED,1005945D-ED,1.0231029906476805,True
710,9,31,1005945D,ED,1005945D-ED,1.0206690212901883,True
711,9,19,1005945D,ED,1005945D-ED,1.0257665697400917,True
712,9,3,CEG,ED,CEG-ED,1.0237250768141524,True
713,9,32,CEG,ED,CEG-ED,1.0272187721684698,True
714,9,11,CEG,ED,CEG-ED,0.95,False
715,9,11,236555Q,0961514D,236555Q-0961514D,1.0431582706352303,True
716,9,18,236555Q,0961514D,236555Q-0961514D,0.95,False
717,9,4,CNP,RTN,CNP-RTN,1.0430637728302725,True
718,9,11,CNP,RTN,CNP-RTN,0.95,False
719,9,5,1005945D,CEG,1005945D-CEG,1.0223974708398158,True
720,9,58,1005945D,CEG,1005945D-CEG,0.95,False
721,9,2,XOM,HNZ,XOM-HNZ,1.0357235402406264,True
722,9,10,XOM,HNZ,XOM-HNZ,1.0248210172541894,True
723,9,24,XOM,HNZ,XOM-HNZ,1.0294279264028472,True
724,9,6,XOM,HNZ,XOM-HNZ,1.0319132052659763,True
725,9,4,XOM,HNZ,XOM-HNZ,1.0272502203354583,True
726,9,14,XOM,HNZ,XOM-HNZ,1.0381890872550001,True
727,9,19,XOM,HNZ,XOM-HNZ,0.95,False
728,9,22,NEE,CIN,NEE-CIN,1.0261856504271636,True
729,9,3,NEE,CIN,NEE-CIN,1.0150385498213779,True
730,9,4,NEE,CIN,NEE-CIN,1.0250203434647482,True
731,9,11,NEE,CIN,NEE-CIN,1.02120264243715,True
732,9,6,NEE,CIN,NEE-CIN,1.019613289569341,True
733,9,2,NEE,CIN,NEE-CIN,1.0166471658824792,True
734,9,2,NEE,CIN,NEE-CIN,1.0228903420496707,True
735,9,15,NEE,CIN,NEE-CIN,1.0211936472387453,True
736,9,13,NEE,CIN,NEE-CIN,0.95,False
737,9,15,BMY,1028411Q,BMY-1028411Q,1.0677916017614053,True
738,9,28,BMY,1028411Q,BMY-1028411Q,0.95,False
739,9,28,BMY,1028411Q,BMY-1028411Q,1.0341869453263326,True
740,9,5,BMY,1028411Q,BMY-1028411Q,0.9901815112030986,False
741,10,2,JCI,1436513D,JCI-1436513D,1.0000287947055195,True
742,10,2,JCI,1436513D,JCI-1436513D,1.0000135726761499,True
743,10,2,JCI,1436513D,JCI-1436513D,1.0000127766846163,True
744,10,2,JCI,1436513D,JCI-1436513D,1.000009368208049,True
745,10,2,JCI,1436513D,JCI-1436513D,1.0000119136821344,True
746,10,4,JCI,1436513D,JCI-1436513D,1.0000211279443476,True
747,10,2,JCI,1436513D,JCI-1436513D,1.0000113370659616,True
748,10,2,JCI,1436513D,JCI-1436513D,1.0000219158896781,True
749,10,2,JCI,1436513D,JCI-1436513D,1.0000229696940648,True
750,10,6,JCI,1436513D,JCI-1436513D,1.0000229698161314,True
751,10,2,JCI,1436513D,JCI-1436513D,1.0000240345070042,True
752,10,6,JCI,1436513D,JCI-1436513D,1.0000318358245017,True
753,10,4,JCI,1436513D,JCI-1436513D,1.0000145150348396,True
754,10,13,XOM,3891289Q,XOM-3891289Q,1.0424405902891407,True
755,10,7,XOM,3891289Q,XOM-3891289Q,1.0271842334469463,True
756,10,5,XOM,3891289Q,XOM-3891289Q,1.021316700494446,True
757,10,2,XOM,3891289Q,XOM-3891289Q,1.017131724342845,True
758,10,34,XOM,3891289Q,XOM-3891289Q,0.95,False
759,10,9,NEE,CIN,NEE-CIN,1.027328167331128,True
760,10,7,NEE,CIN,NEE-CIN,1.0266417072677874,True
761,10,20,NEE,CIN,NEE-CIN,0.95,False
762,10,11,375573Q,MWI,375573Q-MWI,1.0613227556633902,True
763,10,5,375573Q,MWI,375573Q-MWI,1.0511175927076741,True
764,10,4,375573Q,MWI,375573Q-MWI,0.95,False
765,10,33,375573Q,MWI,375573Q-MWI,1.0222951478754994,False
766,10,5,D,UEP,D-UEP,1.0198058048553325,True
767,10,63,D,UEP,D-UEP,1.018856040057787,True
768,10,10,D,UEP,D-UEP,1.015349250499052,True
769,10,12,D,UEP,D-UEP,1.006384678683156,False
770,10,20,CEG,D,CEG-D,1.0212544585866838,True
771,10,5,CEG,D,CEG-D,1.0344898913675145,True
772,10,11,CEG,D,CEG-D,1.046122115652223,True
773,10,10,CEG,D,CEG-D,1.0250073568831444,True
774,10,19,ETR,CIN,ETR-CIN,0.95,False
775,10,44,ETR,CIN,ETR-CIN,0.95,False
776,10,13,BEAM,CEG,BEAM-CEG,1.0357837143944966,True
777,10,14,BEAM,CEG,BEAM-CEG,1.0473581402102639,True
778,10,4,BEAM,CEG,BEAM-CEG,1.0252824214625522,True
779,10,2,BEAM,CEG,BEAM-CEG,0.95,False
780,10,25,45200Q,2500Q,45200Q-2500Q,1.0316060475059325,True
781,10,10,45200Q,2500Q,45200Q-2500Q,0.95,False
782,10,9,45200Q,2500Q,45200Q-2500Q,0.95,False
783,10,92,AEP,DUK,AEP-DUK,0.95,False
784,10,30,300583Q,2500Q,300583Q-2500Q,1.0351145026584192,True
785,10,25,300583Q,2500Q,300583Q-2500Q,0.95,False
786,10,27,PPW,GPUI,PPW-GPUI,1.0302459166775704,True
787,10,5,PPW,GPUI,PPW-GPUI,0.9923068096886452,False
788,10,2,3277Q,SPGI,3277Q-SPGI,0.95,False
789,10,7,3277Q,SPGI,3277Q-SPGI,1.035621913120648,True
790,10,5,3277Q,SPGI,3277Q-SPGI,0.95,False
791,10,15,UN,DJ,UN-DJ,1.0292844653149025,True
792,10,8,UN,DJ,UN-DJ,0.95,False
793,10,5,0961514D,UNM,0961514D-UNM,1.027246925105569,True
794,10,16,0961514D,UNM,0961514D-UNM,0.95,False
795,10,12,WFC,1618Q,WFC-1618Q,0.95,False
796,10,40,TGNA,KRI,TGNA-KRI,1.023022083297724,True
797,10,5,TGNA,KRI,TGNA-KRI,1.0245226146673618,True
798,10,24,TGNA,KRI,TGNA-KRI,1.0457755375867706,True
799,10,4,TGNA,KRI,TGNA-KRI,1.0373648508697275,True
800,10,2,TGNA,KRI,TGNA-KRI,1.0438718702705692,True
801,10,29,CEG,236555Q,CEG-236555Q,0.95,False
802,10,26,XEL,SO,XEL-SO,1.0380042272023648,True
803,10,38,XEL,SO,XEL-SO,1.0232248429993298,True
804,10,38,1005945D,K,1005945D-K,1.0520853067155407,True
805,10,16,1005945D,K,1005945D-K,1.0322150099028675,True
806,10,5,1005945D,K,1005945D-K,0.95,False
807,11,2,JCI,1436513D,JCI-1436513D,1.0000096387755708,True
808,11,5,JCI,1436513D,JCI-1436513D,1.0000277708000456,True
809,11,2,JCI,1436513D,JCI-1436513D,1.00002045619413,True
810,11,4,JCI,1436513D,JCI-1436513D,1.0000199987670013,True
811,11,2,JCI,1436513D,JCI-1436513D,1.0000101556224568,True
812,11,4,JCI,1436513D,JCI-1436513D,1.000019951235699,True
813,11,2,JCI,1436513D,JCI-1436513D,1.0000206910971612,True
814,11,2,JCI,1436513D,JCI-1436513D,1.0000106759401417,True
815,11,2,JCI,1436513D,JCI-1436513D,1.0000206658753856,True
816,11,2,JCI,1436513D,JCI-1436513D,1.0000088688800548,True
817,11,3,JCI,1436513D,JCI-1436513D,1.0000198605589057,True
818,11,3,JCI,1436513D,JCI-1436513D,1.0000205260075805,True
819,11,2,JCI,1436513D,JCI-1436513D,1.0000224136647913,True
820,11,2,JCI,1436513D,JCI-1436513D,1.0000200294462944,True
821,11,2,JCI,1436513D,JCI-1436513D,1.000023798165566,True
822,11,2,JCI,1436513D,JCI-1436513D,1.0000230925687021,True
823,11,2,JCI,1436513D,JCI-1436513D,1.0000230925687021,True
824,11,2,JCI,1436513D,JCI-1436513D,1.000024664011678,True
825,11,2,JCI,1436513D,JCI-1436513D,1.0000235656715537,True
826,11,2,JCI,1436513D,JCI-1436513D,1.0000202378808536,True
827,11,3,JCI,1436513D,JCI-1436513D,1.0000189486171949,True
828,11,2,JCI,1436513D,JCI-1436513D,1.0000204414192797,True
829,11,2,JCI,1436513D,JCI-1436513D,1.0000215061723159,True
830,11,5,JCI,1436513D,JCI-1436513D,1.000025503736137,True
831,11,33,XEL,UEP,XEL-UEP,0.95,False
832,11,6,XEL,PPL,XEL-PPL,1.0211666274165851,True
833,11,10,XEL,PPL,XEL-PPL,0.95,False
834,11,14,UEP,PPL,UEP-PPL,1.037424663434162,True
835,11,9,UEP,PPL,UEP-PPL,0.95,False
836,11,88,CEG,UEP,CEG-UEP,1.0184449077826152,True
837,11,9,CEG,UEP,CEG-UEP,1.020224297325048,True
838,11,11,CEG,PPL,CEG-PPL,1.030279954991342,True
839,11,31,CEG,PPL,CEG-PPL,0.95,False
840,11,14,D,PPL,D-PPL,1.0430097457232697,True
841,11,31,D,PPL,D-PPL,0.95,False
842,11,10,D,PPL,D-PPL,1.0172034466985338,True
843,11,2,D,PPL,D-PPL,1.0250129053451593,True
844,11,8,D,PPL,D-PPL,0.9654969469284065,False
845,11,12,XEL,CEG,XEL-CEG,1.0216303915556404,True
846,11,16,XEL,CEG,XEL-CEG,1.0288017715499453,True
847,11,31,XEL,CEG,XEL-CEG,0.95,False
848,11,19,SO,UEP,SO-UEP,1.0235617110379933,True
849,11,4,SO,UEP,SO-UEP,1.0274130431903747,True
850,11,5,CEG,D,CEG-D,1.0201654026418623,True
851,11,68,CEG,D,CEG-D,1.002292966861951,False
852,11,35,XEL,SO,XEL-SO,0.95,False
853,11,37,D,UEP,D-UEP,1.016877733787951,True
854,11,64,D,UEP,D-UEP,0.9984410917234753,False
855,11,26,D,SO,D-SO,0.95,False
856,11,15,D,SO,D-SO,1.0214606121678782,True
857,11,4,D,SO,D-SO,1.0278702124827535,True
858,11,39,D,SO,D-SO,1.0253418935717202,True
859,11,9,SO,PPL,SO-PPL,1.028097892942438,True
